raw_start,raw_end,raw_length,Speaker
135478437,135512844,34407,SX204
135512844,135547968,35124,SX31
135547968,135589850,41882,SA2
135589850,135634394,44544,SX40
135634394,135679348,44954,SA1
135679348,135726555,47207,SX354
135726555,135791579,65024,SX58
135791579,135837250,45671,SX183
135837250,135894492,57242,SA1
135894492,135922140,27648,SI1795
135922140,135962896,40756,SX66
135962896,136002525,39629,SX132
136002525,136064273,61748,SX335
136064273,136106565,42292,SA2
136106565,136157049,50484,SX442
136157049,136219821,62772,SX67
136219821,136280340,60519,SI942
136280340,136341678,61338,SX54
136341678,136381922,40244,SI1595
136381922,136435785,53863,SX76
136435785,136481046,45261,SI1867
136481046,136524259,43213,SX393
136524259,136575459,51200,SX292
136575459,136614883,39424,SX68
136614883,136666288,51405,SI1800
136666288,136707248,40960,SX337
136707248,136750564,43316,SA1
136750564,136800945,50381,SA2
136800945,136845899,44954,SI595
136845899,136929253,83354,SX430
136929253,136973183,43930,SA2
136973183,137043123,69940,SI702
137043123,137084083,40960,SX411
137084083,137125760,41677,SX221
137125760,137166516,40756,SA2
137166516,137198056,31540,SX78
137198056,137253045,54989,SA1
137253045,137299023,45978,SA1
137299023,137352579,53556,SX212
137352579,137389853,37274,SX105
137389853,137454673,64820,SA2
137454673,137509355,54682,SA1
137509355,137553695,44340,SX97
137553695,137636844,83149,SI1688
137636844,137668179,31335,SX81
137668179,137737811,69632,SX286
137737811,137788192,50381,SX58
137788192,137821268,33076,SI1635
137821268,137866529,45261,SX182
137866529,137947016,80487,SI1698
137947016,137988796,41780,SX367
137988796,138029347,40551,SI2295
138029347,138114851,85504,SI972
138114851,138152739,37888,SX421
138152739,138211107,58368,SA2
138211107,138263639,52532,SI843
138263639,138336036,72397,SI1771
138336036,138371262,35226,SI2241
138371262,138464242,92980,SI1822
138464242,138521586,57344,SI689
138521586,138572991,51405,SX234
138572991,138597670,24679,SX127
138597670,138648768,51098,SI1594
138648768,138705908,57140,SX251
138705908,138769806,63898,SI982
138769806,138827150,57344,SX260
138827150,138870568,43418,SI1969
138870568,138911016,40448,SX131
138911016,138999592,88576,SI1206
138999592,139030824,31232,SX3
139030824,139081410,50586,SA1
139081410,139128412,47002,SI1838
139128412,139211664,83252,SI1333
139211664,139251600,39936,SI471
139251600,139315908,64308,SX161
139315908,139344888,28980,SX131
139344888,139411039,66151,SX161
139411039,139453740,42701,SX16
139453740,139501664,47924,SX75
139501664,139545389,43725,SI1012
139545389,139592596,47207,SX287
139592596,139643796,51200,SX426
139643796,139687009,43213,SX222
139687009,139728584,41575,SX68
139728584,139755413,26829,SI1930
139755413,139790332,34919,SX202
139790332,139852592,62260,SX336
139852592,139889661,37069,SA2
139889661,139921201,31540,SX427
139921201,139963288,42087,SX367
139963288,140007935,44647,SI2047
140007935,140038963,31028,SX3
140038963,140103680,64717,SX335
140103680,140188263,84583,SI528
140188263,140266292,78029,SI981
140266292,140313499,47207,SX108
140313499,140359272,45773,SI931
140359272,140396853,37581,SA2
140396853,140466383,69530,SX174
140466383,140511542,45159,SA1
140511542,140552195,40653,SA2
140552195,140594691,42496,SA2
140594691,140642410,47719,SX151
140642410,140684087,41677,SI1061
140684087,140703543,19456,SI2115
140703543,140773995,70452,SX170
140773995,140827039,53044,SX159
140827039,140899334,72295,SX402
140899334,140945517,46183,SX169
140945517,140991188,45671,SA2
140991188,141037473,46285,SX132
141037473,141131272,93799,SI1421
141131272,141178069,46797,SX62
141178069,141205820,27751,SX217
141205820,141268182,62362,SX219
141268182,141311395,43213,SA1
141311395,141346109,34714,SI2246
141346109,141424036,77927,SI1293
141424036,141459979,35943,SI1585
141459979,141517016,57037,SA1
141517016,141577740,60724,SX362
141577740,141626688,48948,SA2
141626688,141659559,32871,SI485
141659559,141714753,55194,SA1
141714753,141757966,43213,SI606
141757966,141804661,46695,SX411
141804661,141863951,59290,SX348
141863951,141944950,80999,SI2054
141944950,141992874,47924,SI872
141992874,142025847,32973,SX254
142025847,142095991,70144,SI1115
142095991,142138897,42906,SI1405
142138897,142185182,46285,SX436
142185182,142222251,37069,SX74
142222251,142266795,44544,SA2
142266795,142327928,61133,SA1
142327928,142374418,46490,SI1647
142374418,142411590,37172,SX128
142411590,142470266,58676,SX61
142470266,142545223,74957,SI488
142545223,142586695,41472,SX63
142586695,142631649,44954,SA1
142631649,142675477,43828,SA2
142675477,142734357,58880,SX247
142734357,142763849,29492,SX168
142763849,142825187,61338,SI1006
142825187,142858160,32973,SX253
142858160,142904548,46388,SI1680
142904548,142959128,54580,SI529
142959128,142998040,38912,SA2
142998040,143061938,63898,SI1197
143061938,143098393,36455,SX18
143098393,143148877,50484,SX378
143148877,143194957,46080,SA2
143194957,143259674,64717,SA1
143259674,143320602,60928,SX301
143320602,143365249,44647,SI1498
143365249,143442561,77312,SI665
143442561,143510248,67687,SX166
143510248,143562575,52327,SA1
143562575,143618998,56423,SX149
143618998,143670608,51610,SI2251
143670608,143723652,53044,SA2
143723652,143758468,34816,SX27
143758468,143794923,36455,SA2
143794923,143836395,41472,SX32
143836395,143877458,41063,SX210
143877458,143905926,28468,SX273
143905926,143986413,80487,SX349
143986413,144026452,40039,SI804
144026452,144068744,42292,SX37
144068744,144103663,34919,SA2
144103663,144140630,36967,SI1999
144140630,144183741,43111,SI795
144183741,144240881,57140,SA1
144240881,144280408,39527,SX73
144280408,144330892,50484,SA1
144330892,144377484,46592,SI1164
144377484,144423667,46183,SX264
144423667,144491456,67789,SX352
144491456,144523303,31847,SI2245
144523303,144558631,35328,SX339
144558631,144604199,45568,SX55
144604199,144658574,54375,SX212
144658574,144698510,39936,SI1947
144698510,144758107,59597,SI890
144758107,144802651,44544,SA2
144802651,144848731,46080,SI1504
144848731,144902389,53658,SX260
144902389,144942018,39629,SX269
144942018,145001820,59802,SX176
145001820,145081488,79668,SI679
145081488,145133098,51610,SX219
145133098,145167607,34509,SI1352
145167607,145210206,42599,SX73
145210206,145253112,42906,SA2
145253112,145277688,24576,SX237
145277688,145359199,81511,SI1391
145359199,145427603,68404,SI1240
145427603,145469485,41882,SX378
145469485,145527444,57959,SI1149
145527444,145564001,36557,SA2
145564001,145615099,51098,SX93
145615099,145665583,50484,SX411
145665583,145699171,33588,SX217
145699171,145769827,70656,SX329
145769827,145820208,50381,SA2
145820208,145878986,58778,SX357
145878986,145915748,36762,SX441
145915748,145954865,39117,SI510
145954865,145998078,43213,SA2
145998078,146041189,43111,SX33
146041189,146087167,45978,SX96
146087167,146123110,35943,SX117
146123110,146160589,37479,SX148
146160589,146210663,50074,SX329
146210663,146271284,60621,SX263
146271284,146333748,62464,SX286
146333748,146384334,50586,SI1518
146384334,146442190,57856,SX347
146442190,146489704,47514,SI2326
146489704,146546127,56423,SX418
146546127,146603881,57754,SX444
146603881,146648630,44749,SX32
146648630,146700138,51508,SA2
146700138,146741508,41370,SA2
146741508,146798443,56935,SX366
146798443,146841451,43008,SA2
146841451,146885586,44135,SX241
146885586,146939142,53556,SA2
146939142,146986451,47309,SX358
146986451,147035706,49255,SA1
147035706,147077895,42189,SX240
147077895,147114043,36148,SX276
147114043,147172309,58266,SA1
147172309,147235183,62874,SA1
147235183,147291196,56013,SA1
147291196,147366563,75367,SI716
147366563,147421245,54682,SI1232
147421245,147464561,43316,SX447
147464561,147495691,31130,SX35
147495691,147558975,63284,SX287
147558975,147603110,44135,SA1
147603110,147632909,29799,SI2207
147632909,147680730,47821,SX401
147680730,147746574,65844,SI848
147746574,147808219,61645,SI1319
147808219,147873346,65127,SI1821
147873346,147915842,42496,SX211
147915842,147959874,44032,SX245
147959874,148008719,48845,SX254
148008719,148071388,62669,SI1817
148071388,148111939,40551,SI1083
148111939,148162423,50484,SA1
148162423,148206660,44237,SI2136
148206660,148256529,49869,SI883
148256529,148320529,64000,SX406
148320529,148374289,53760,SA2
148374289,148418833,44544,SA2
148418833,148467985,49152,SX39
148467985,148535979,67994,SI1102
148535979,148579499,43520,SA2
148579499,148622098,42599,SX429
148622098,148667462,45364,SX206
148667462,148715386,47924,SX206
148715386,148791060,75674,SI481
148791060,148853217,62157,SI1491
148853217,148893665,40448,SX152
148893665,148948142,54477,SA1
148948142,149007330,59188,SX58
149007330,149071023,63693,SX347
149071023,149109833,38810,SA1
149109833,149169328,59495,SX123
149169328,149220528,51200,SX308
149220528,149265687,45159,SA2
149265687,149331531,65844,SI1282
149331531,149371467,39936,SX96
149371467,149441099,69632,SA1
149441099,149476427,35328,SA2
149476427,149502130,25703,SX261
149502130,149559679,57549,SX362
149559679,149609139,49460,SA1
149609139,149653171,44032,SX345
149653171,149710925,57754,SX147
149710925,149818343,107418,SI654
149818343,149849063,30720,SX24
149849063,149890126,41063,SX131
149890126,149952283,62157,SX76
149952283,149996725,44442,SA2
149996725,150019663,22938,SX72
150019663,150048745,29082,SI2031
150048745,150090627,41882,SX447
150090627,150143671,53044,SX452
150143671,150202244,58573,SA1
150202244,150241054,38810,SA2
150241054,150284472,43418,SX62
150284472,150345298,60826,SI968
150345298,150419641,74343,SX451
150419641,150472480,52839,SX363
150472480,150515284,42804,SX382
150515284,150554606,39322,SX89
150554606,150609288,54682,SA1
150609288,150662229,52941,SA1
150662229,150705545,43316,SA2
150705545,150745891,40346,SX46
150745891,150775485,29594,SX425
150775485,150833239,57754,SX363
150833239,150891710,58471,SX439
150891710,150931032,39322,SX446
150931032,150954277,23245,SX231
150954277,151014898,60621,SX174
151014898,151058623,43725,SX235
151058623,151095999,37376,SX198
151095999,151138495,42496,SI1826
151138495,151163583,25088,SI2265
151163583,151209254,45671,SI1228
151209254,151254310,45056,SX165
151254310,151291277,36967,SX157
151291277,151351181,59904,SX452
151351181,151397261,46080,SA1
151397261,151425524,28263,SI508
151425524,151464027,38503,SX33
151464027,151537960,73933,SX324
151537960,151578920,40960,SX363
151578920,151638312,59392,SI723
151638312,151681935,43623,SX399
151681935,151768566,86631,SI705
151768566,151791504,22938,SI1188
151791504,151840656,49152,SX334
151840656,151891242,50586,SX402
151891242,151961796,70554,SX142
151961796,152031940,70144,SI1434
152031940,152075768,43828,SA2
152075768,152139564,63796,SI1318
152139564,152209401,69837,SX247
152209401,152265209,55808,SX244
152265209,152315590,50381,SX342
152315590,152381536,65946,SI526
152381536,152458439,76903,SX451
152458439,152521825,63386,SX136
152521825,152584289,62464,SI2140
152584289,152638971,54682,SI989
152638971,152705839,66868,SX333
152705839,152793903,88064,SI1241
152793903,152849404,55501,SX277
152849404,152895177,45773,SX271
152895177,152935216,40039,SX272
152935216,152980682,45466,SX135
152980682,153057380,76698,SI1426
153057380,153097624,40244,SX337
153097624,153145855,48231,SA1
153145855,153203916,58061,SX348
153203916,153258086,54170,SI1430
153258086,153293312,35226,SX150
153293312,153327412,34100,SI2011
153327412,153405441,78029,SI841
153405441,153439643,34202,SX107
153439643,153497295,57652,SX136
153497295,153537641,40346,SA2
153537641,153587613,49972,SX245
153587613,153633181,45568,SA1
153633181,153670148,36967,SX361
153670148,153725956,55808,SA1
153725956,153779614,53658,SX112
153779614,153828766,49152,SX120
153828766,153895634,66868,SI1761
153895634,153933932,38298,SX114
153933932,154003974,70042,SX406
154003974,154049747,45773,SI2116
154049747,154109037,59290,SX420
154109037,154146925,37888,SX16
154146925,154184506,37581,SX168
154184506,154210414,25908,SX187
154210414,154263458,53044,SA1
154263458,154298786,35328,SX381
154298786,154324386,25600,SX237
154324386,154370057,45671,SX148
154370057,154452285,82228,SX333
154452285,154530929,78644,SX170
154530929,154577829,46900,SX82
154577829,154618585,40756,SI1522
154618585,154640499,21914,SI1479
154640499,154668864,28365,SI2216
154668864,154703578,34714,SX42
154703578,154740750,37172,SI1348
154740750,154783963,43213,SX395
154783963,154821135,37172,SX266
154821135,154868239,47104,SX240
154868239,154905411,37172,SX7
154905411,154970947,65536,SI811
154970947,155038224,67277,SI2072
155038224,155076317,38093,SA2
155076317,155129258,52941,SA1
155129258,155180663,51405,SX172
155180663,155227767,47104,SX45
155227767,155264631,36864,SA2
155264631,155296580,31949,SX195
155296580,155329860,33280,SX436
155329860,155369796,39936,SX61
155369796,155442500,72704,SI2320
155442500,155499742,57242,SI647
155499742,155545208,45466,SI1657
155545208,155600709,55501,SX378
155600709,155632351,31642,SX127
155632351,155688876,56525,SX121
155688876,155735059,46183,SX444
155735059,155779706,44647,SX386
155779706,155828449,48743,SA1
155828449,155890504,62055,SI2073
155890504,155912418,21914,SI2157
155912418,155969558,57140,SI697
155969558,156020963,51405,SA1
156020963,156068477,47514,SA2
156068477,156112714,44237,SX345
156112714,156160842,48128,SX63
156160842,156233854,73012,SI1036
156233854,156275122,41268,SI1140
156275122,156317004,41882,SI1942
156317004,156371993,54989,SX346
156371993,156439475,67482,SA2
156439475,156489139,49664,SX392
156489139,156526208,37069,SX108
156526208,156586215,60007,SA1
156586215,156629428,43213,SA2
156629428,156670388,40960,SX345
156670388,156717083,46695,SA1
156717083,156800847,83764,SI800
156800847,156840579,39732,SX266
156840579,156911031,70452,SX311
156911031,156953835,42804,SA2
156953835,156981586,27751,SX261
156981586,156998585,16999,SI1953
156998585,157030841,32256,SX276
157030841,157074361,43520,SX441
157074361,157112045,37684,SX187
157112045,157156487,44442,SX65
157156487,157193454,36967,SX45
157193454,157245576,52122,SI2126
157245576,157284693,39117,SI1701
157284693,157347362,62669,SA1
157347362,157395388,48026,SI527
157395388,157455497,60109,SX165
157455497,157512841,57344,SI1387
157512841,157579606,66765,SX166
157579606,157642173,62567,SA1
157642173,157701668,59495,SX178
157701668,157729214,27546,SI1690
157729214,157773861,44647,SI1785
157773861,157808985,35124,SA2
157808985,157841139,32154,SI2271
157841139,157883533,42394,SX355
157883533,157935450,51917,SX357
157935450,157969857,34407,SX22
157969857,158022901,53044,SX123
158022901,158068469,45568,SX301
158068469,158152949,84480,SI1160
158152949,158209577,56628,SI579
158209577,158236304,26727,SX27
158236304,158286890,50586,SX27
158286890,158310852,23962,SI1560
158310852,158362872,52020,SA1
158362872,158395333,32461,SI1329
158395333,158444485,49152,SA1
158444485,158495993,51508,SX206
158495993,158537056,41063,SI1530
158537056,158589485,52429,SA1
158589485,158660551,71066,SX406
158660551,158700795,40244,SA2
158700795,158740117,39322,SX236
158740117,158803093,62976,SI1210
158803093,158848252,45159,SA2
158848252,158899043,50791,SI1997
158899043,158946557,47514,SA1
158946557,158992330,45773,SX33
158992330,159020183,27853,SI495
159020183,159056331,36148,SX204
159056331,159111320,54989,SX294
159111320,159183000,71680,SI1055
159183000,159217304,34304,SX186
159217304,159290316,73012,SI1267
159290316,159314892,24576,SI1494
159314892,159358208,43316,SA2
159358208,159406336,48128,SA2
159406336,159457229,50893,SA2
159457229,159514778,57549,SI1132
159514778,159561678,46900,SA1
159561678,159618818,57140,SX423
159618818,159653942,35124,SX78
159653942,159704426,50484,SA2
159704426,159735658,31232,SI692
159735658,159756138,20480,SI1832
159756138,159791774,35636,SX145
159791774,159830482,38708,SX393
159830482,159865401,34919,SX93
159865401,159919878,54477,SI803
159919878,159951520,31642,SX217
159951520,159994324,42804,SX301
159994324,160052692,58368,SI537
160052692,160105633,52941,SX55
160105633,160156219,50586,SI1420
160156219,160176699,20480,SI1895
160176699,160241928,65229,SX172
160241928,160269372,27444,SX202
160269372,160297840,28468,SX197
160297840,160337981,40141,SX236
160337981,160378532,40551,SA2
160378532,160416318,37786,SX97
160416318,160497624,81306,SI1465
160497624,160537765,40141,SX412
160537765,160570738,32973,SX6
160570738,160612722,41984,SX262
160612722,160668018,55296,SX330
160668018,160709490,41472,SX361
160709490,160749529,40039,SX256
160749529,160786598,37069,SI2045
160786598,160850803,64205,SI1609
160850803,160925248,74445,SA1
160925248,160968154,42906,SA2
160968154,161026522,58368,SA1
161026522,161084276,57754,SX356
161084276,161138139,53863,SX156
161138139,161195483,57344,SX176
161195483,161233474,37991,SI2162
161233474,161295529,62055,SA2
161295529,161328195,32666,SX46
161328195,161359632,31437,SX202
161359632,161400900,41268,SX66
161400900,161442577,41677,SA2
161442577,161467461,24884,SX307
161467461,161497362,29901,SI2287
161497362,161526034,28672,SI492
161526034,161567711,41677,SI2048
161567711,161600479,32768,SX71
161600479,161642054,41575,SX339
161642054,161679226,37172,SX117
161679226,161711175,31949,SX339
161711175,161738619,27444,SX93
161738619,161785007,46388,SI828
161785007,161831292,46285,SA1
161831292,161897443,66151,SX84
161897443,161970967,73524,SI2215
161970967,162013259,42292,SA2
162013259,162051864,38605,SI646
162051864,162110744,58880,SI1121
162110744,162174437,63693,SI1858
162174437,162257279,82842,SI1215
162257279,162299980,42701,SA2
162299980,162360704,60724,SI1807
162360704,162416410,55706,SI1686
162416410,162472526,56116,SX359
162472526,162516558,44032,SI577
162516558,162552706,36148,SX297
162552706,162608822,56116,SI1209
162608822,162648349,39527,SA2
162648349,162694634,46285,SA1
162694634,162743582,48948,SX221
162743582,162791813,48231,SX39
162791813,162858681,66868,SA1
162858681,162909267,50586,SI1170
162909267,162954733,45466,SX215
162954733,162995284,40551,SI2053
162995284,163055700,60416,SI1912
163055700,163106593,50893,SA1
163106593,163165371,58778,SX54
163165371,163196911,31540,SX297
163196911,163244220,47309,SA1
163244220,163300336,56116,SI774
163300336,163363005,62669,SA1
163363005,163407754,44749,SI513
163407754,163459364,51610,SX259
163459364,163500427,41063,SX434
163500427,163544869,44442,SI966
163544869,163593305,48436,SI799
163593305,163637235,43930,SI2086
163637235,163679015,41780,SA2
163679015,163706971,27956,SX334
163706971,163752437,45466,SI1256
163752437,163808348,55911,SA1
163808348,163857500,49152,SI2214
163857500,163894876,37376,SX263
163894876,163935632,40756,SX252
163935632,163976183,40551,SX436
163976183,164027383,51200,SX52
164027383,164071006,43623,SA2
164071006,164114526,43520,SX37
164114526,164154258,39732,SA2
164154258,164220102,65844,SA1
164220102,164269459,49357,SX255
164269459,164313287,43828,SX215
164313287,164354862,41575,SX183
164354862,164388859,33997,SA2
164388859,164471087,82228,SX432
164471087,164510614,39527,SA2
164510614,164600829,90215,SI1186
164600829,164688586,87757,SX327
164688586,164741118,52532,SX161
164741118,164819454,78336,SI630
164819454,164851198,31744,SI676
164851198,164896971,45773,SA2
164896971,164965170,68199,SI2067
164965170,164995481,30311,SX303
164995481,165050061,54580,SA2
165050061,165095834,45773,SX302
165095834,165147854,52020,SA1
165147854,165167925,20071,SI1952
165167925,165207145,39220,SX105
165207145,165250461,43316,SA2
165250461,165288145,37684,SX225
165288145,165346001,57856,SA1
165346001,165393105,47104,SA2
165393105,165448913,55808,SX69
165448913,165494789,45876,SX107
165494789,165578860,84071,SI2283
165578860,165620435,41575,SA2
165620435,165658221,37786,SX145
165658221,165697133,38912,SX6
165697133,165745466,48333,SX260
165745466,165784174,38708,SX18
165784174,165837525,53351,SI1935
165837525,165873775,36250,SX245
165873775,165932143,58368,SA1
165932143,165964092,31949,SX87
165964092,166017545,53453,SX305
166017545,166067312,49767,SI958
166067312,166110730,43418,SA1
166110730,166148721,37991,SA2
166148721,166198283,49562,SX450
166198283,166250712,52429,SX392
166250712,166297919,47207,SX332
166297919,166353215,55296,SA2
166353215,166396735,43520,SA2
166396735,166455820,59085,SA1
166455820,166498419,42599,SI2058
166498419,166540096,41677,SX56
166540096,166601024,60928,SA1
166601024,166637376,36352,SX150
166637376,166675367,37991,SX51
166675367,166713358,37991,SX316
166713358,166773570,60212,SA1
166773570,166849858,76288,SX336
166849858,166895836,45978,SX326
166895836,166940278,44442,SA1
166940278,166981443,41165,SX158
166981443,167054250,72807,SI491
167054250,167095620,41370,SX342
167095620,167152964,57344,SX250
167152964,167213585,60621,SX437
167213585,167255057,41472,SX123
167255057,167298782,43725,SX417
167298782,167347730,48948,SA2
167347730,167390943,43213,SX246
167390943,167431187,40244,SI504
167431187,167497543,66356,SI817
167497543,167571681,74138,SX169
167571681,167645921,74240,SI507
167645921,167699477,53556,SA1
167699477,167744021,44544,SA2
167744021,167790306,46285,SX294
167790306,167855126,64820,SA1
167855126,167892195,37069,SI2339
167892195,167932643,40448,SX114
167932643,167964387,31744,SI1855
167964387,167999306,34919,SX168
167999306,168050097,50791,SA1
168050097,168095870,45773,SI1247
168095870,168146046,50176,SX142
168146046,168199397,53351,SA1
168199397,168244146,44749,SX421
168244146,168287052,42906,SX114
168287052,168339276,52224,SA1
168339276,168381875,42599,SA2
168381875,168416589,34714,SX87
168416589,168465127,48538,SX392
168465127,168500455,35328,SX131
168500455,168549198,48743,SX406
168549198,168597429,48231,SX7
168597429,168642895,45466,SA2
168642895,168686927,44032,SI2096
168686927,168752566,65639,SI1436
168752566,168820970,68404,SI987
168820970,168875550,54580,SX259
168875550,168935659,60109,SX292
168935659,168973138,37479,SI1547
168973138,169032838,59700,SX428
169032838,169105440,72602,SI1290
169105440,169161248,55808,SX256
169161248,169224122,62874,SX170
169224122,169268871,44749,SA2
169268871,169329799,60928,SX359
169329799,169374753,44954,SX66
169374753,169420526,45773,SI542
169420526,169469576,49050,SX151
169469576,169529071,59495,SI976
169529071,169571875,42804,SX412
169571875,169616727,44852,SA2
169616727,169655025,38298,SX69
169655025,169686974,31949,SX249
169686974,169749029,62055,SA1
169749029,169783743,34714,SX210
169783743,169841702,57959,SA1
169841702,169879283,37581,SX263
169879283,169931098,51815,SX326
169931098,169988442,57344,SX247
169988442,170047322,58880,SI1890
170047322,170067700,20378,SI2113
170067700,170111016,43316,SX405
170111016,170170101,59085,SX351
170170101,170193244,23143,SX307
170193244,170246083,52839,SI1126
170246083,170276496,30413,SI2201
170276496,170325751,49255,SX258
170325751,170390059,64308,SI2324
170390059,170439109,49050,SX244
170439109,170498706,59597,SX361
170498706,170553593,54887,SX172
170553593,170602029,48436,SX267
170602029,170687124,85095,SI940
170687124,170740577,53453,SX155
170740577,170790856,50279,SX398
170790856,170842261,51405,SX268
170842261,170884860,42599,SA2
170884860,170960432,75572,SI632
170960432,171003133,42701,SX239
171003133,171091095,87962,SX352
171091095,171142091,50996,SX338
171142091,171186635,44544,SA1
171186635,171226571,39936,SA2
171226571,171285554,58983,SA1
171285554,171321906,36352,SA2
171321906,171366143,44237,SI660
171366143,171417855,51712,SI2059
171417855,171451238,33383,SX177
171451238,171513805,62567,SX438
171513805,171578010,64205,SI2159
171578010,171616615,38605,SX447
171616615,171659419,42804,SX302
171659419,171710210,50791,SI1335
171710210,171772879,62669,SI1537
171772879,171840873,67994,SX387
171840873,171900982,60109,SX160
171900982,171956483,55501,SA1
171956483,171998160,41677,SX270
171998160,172050282,52122,SA1
172050282,172107012,56730,SA1
172107012,172161592,54580,SX321
172161592,172205420,43828,SI1923
172205420,172249964,44544,SA1
172249964,172294099,44135,SX296
172294099,172355539,61440,SX174
172355539,172394656,39117,SI1249
172394656,172431725,37069,SX59
172431725,172466029,34304,SX238
172466029,172537607,71578,SI1018
172537607,172606523,68916,SI1063
172606523,172668987,62464,SI1221
172668987,172704520,35533,SI1526
172704520,172739234,34714,SI1696
172739234,172778863,39629,SX244
172778863,172815215,36352,SX436
172815215,172862627,47412,SX429
172862627,172926730,64103,SX160
172926730,172960625,33895,SX158
172960625,172996875,36250,SI1877
172996875,173035583,38708,SX342
173035583,173069068,33485,SI607
173069068,173111667,42599,SI1703
173111667,173151911,40244,SX152
173151911,173220417,68506,SX349
173220417,173268750,48333,SX179
173268750,173338792,70042,SX324
173338792,173380674,41882,SX45
173380674,173401462,20788,SI1835
173401462,173438019,36557,SX62
173438019,173524752,86733,SI1340
173524752,173583530,58778,SI629
173583530,173639646,56116,SX155
173639646,173689925,50279,SX162
173689925,173742866,52941,SI1857
173742866,173798777,55911,SA2
173798777,173842707,43930,SX145
173842707,173886637,43930,SA2
173886637,173935994,49357,SX360
173935994,173994670,58676,SX428
173994670,174049557,54887,SI1707
174049557,174093385,43828,SA1
174093385,174141821,48436,SA2
174141821,174194250,52429,SX96
174194250,174264497,70247,SI454
174264497,174305969,41472,SI573
174305969,174345598,39629,SX213
174345598,174384920,39322,SI2181
174384920,174435506,50586,SA1
174435506,174479743,44237,SX63
174479743,174520601,40858,SX415
174520601,174565760,45159,SX76
174565760,174616244,50484,SX330
174616244,174664782,48538,SX120
174664782,174711579,46797,SI1666
174711579,174764008,52429,SI2248
174764008,174798312,34304,SI2112
174798312,174836610,38298,SX42
174836610,174907983,71373,SI814
174907983,174958364,50381,SI2085
174958364,174993795,35431,SX354
174993795,175036291,42496,SX114
175036291,175085034,48743,SA1
175085034,175151287,66253,SI937
175151287,175199620,48333,SI1803
175199620,175255940,56320,SX61
175255940,175316049,60109,SA1
175316049,175375851,59802,SX141
175375851,175422955,47104,SX87
175422955,175488594,65639,SX437
175488594,175538975,50381,SX243
175538975,175602156,63181,SX215
175602156,175712032,109876,SI810
175712032,175767840,55808,SA2
175767840,175844333,76493,SI1389
175844333,175901063,56730,SX401
175901063,175947553,46490,SX256
175947553,175986773,39220,SI2105
175986773,176033058,46285,SI1316
176033058,176077910,44852,SX150
176077910,176129315,51405,SA1
176129315,176163210,33895,SX269
176163210,176211953,48743,SX287
176211953,176259774,47821,SX176
176259774,176293464,33690,SI1711
176293464,176372517,79053,SI1123
176372517,176415730,43213,SX92
176415730,176464166,48436,SX354
176464166,176491507,27341,SX150
176491507,176572711,81204,SI556
176572711,176616846,44135,SX253
176616846,176657499,40653,SA2
176657499,176704296,46797,SX375
176704296,176755292,50996,SA2
176755292,176787139,31847,SI2013
176787139,176831479,44340,SX56
176831479,176876638,45159,SX15
176876638,176921387,44749,SX356
176921387,176950162,28775,SI1651
176950162,177002694,52532,SX152
177002694,177042528,39834,SI2177
177042528,177088916,46388,SX145
177088916,177149640,60724,SX387
177149640,177209340,59700,SA1
177209340,177261155,51815,SA1
177261155,177305290,44135,SA2
177305290,177323620,18330,SI1111
177323620,177385060,61440,SX7
177385060,177456331,71271,SI922
177456331,177493298,36967,SX186
177493298,177527090,33792,SX334
177527090,177610034,82944,SI1257
177610034,177667174,57140,SX165
177667174,177704141,36967,SX221
177704141,177746433,42292,SX325
177746433,177781147,34714,SX261
177781147,177829583,48436,SI747
177829583,177870953,41370,SA2
177870953,177917341,46388,SI505
177917341,177964343,47002,SA2
177964343,178018718,54375,SI870
178018718,178038584,19866,SX231
178038584,178079544,40960,SX339
178079544,178130028,50484,SI855
178130028,178188704,58676,SX212
178188704,178227104,38400,SI2193
178227104,178248301,21197,SI1481
178248301,178291617,43316,SA2
178291617,178333397,41780,SI671
178333397,178379170,45773,SA1
178379170,178446959,67789,SI1305
178446959,178495190,48231,SI782
178495190,178539837,44647,SX398
178539837,178577623,37786,SX106
178577623,178662206,84583,SX220
178662206,178700709,38503,SX72
178700709,178748735,48026,SX155
178748735,178820313,71578,SA2
178820313,178895270,74957,SX161
178895270,178947904,52634,SX240
178947904,178972276,24372,SI2341
178972276,179020916,48640,SX426
179020916,179056756,35840,SX270
179056756,179101096,44340,SA2
179101096,179139906,38810,SI2239
179139906,179192745,52839,SA1
179192745,179259510,66765,SX136
179259510,179315216,55706,SA2
179315216,179351568,36352,SX17
179351568,179400618,49050,SI1619
179400618,179444446,43828,SX354
179444446,179486942,42496,SX112
179486942,179524523,37581,SX75
179524523,179573368,48845,SA1
179573368,179651909,78541,SI1258
179651909,179712121,60212,SI700
179712121,179757382,45261,SA2
179757382,179785747,28365,SX30
179785747,179850976,65229,SI1259
179850976,179911290,60314,SX268
179911290,179956244,44954,SI2218
179956244,179997921,41677,SX305
179997921,180037448,39527,SX246
180037448,180061410,23962,SI1612
180061410,180101858,40448,SX344
180101858,180150294,48436,SA1
180150294,180204976,54682,SX375
180204976,180264266,59290,SA1
180264266,180310551,46285,SX180
180310551,180350590,40039,SI1592
180350590,180382437,31847,SI2285
180382437,180430053,47616,SI457
180430053,180463026,32973,SX158
180463026,180520882,57856,SI648
180520882,180561433,40551,SX37
180561433,180620313,58880,SX161
